NUM,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z
1,-3.55118,0.38605,3.3017,-3.48987,-23.8239,-6.20528,-2.0008,-2.53215,1.07088,-8.42843,-49.9722,-3.049,1.77087,-1.71471,4.98559,3.69158,-45.839,0.6768
2,-3.2729,0.26065,3.06966,-3.77037,-23.7456,-5.9008,-2.30529,-2.49553,0.989773,-8.29523,-49.8669,-3.15195,2.10858,-1.717,5.35833,3.46516,-45.8989,-0.219303
3,-3.2729,0.26065,3.06966,-3.77037,-23.7456,-5.9008,-2.30529,-2.49553,0.989773,-8.29523,-49.8669,-3.15195,2.10858,-1.717,5.35833,3.46516,-45.8989,-0.219303
4,-3.27901,0.192816,3.60116,-3.99532,-23.6062,-7.24443,-2.46824,-2.51001,0.565553,-8.32725,-49.9824,-2.29732,1.87052,-1.8256,5.72085,3.64639,-45.8162,0.320507
5,-3.27901,0.192816,3.60116,-3.99532,-23.6062,-7.24443,-2.46824,-2.51001,0.565553,-8.32725,-49.9824,-2.29732,1.87052,-1.8256,5.72085,3.64639,-45.8162,0.320507
6,-3.27901,0.192816,3.60116,-3.99532,-23.6062,-7.24443,-2.46824,-2.51001,0.565553,-8.32725,-49.9824,-2.29732,1.87052,-1.8256,5.72085,3.64639,-45.8162,0.320507
7,-3.2794,0.356886,3.43191,-3.66044,-23.6972,-6.76866,-1.97666,-2.55334,0.860488,-8.39297,-50.0002,-2.69731,1.70694,-1.70685,5.0315,3.66395,-45.8698,0.453075
8,-3.2794,0.356886,3.43191,-3.66044,-23.6972,-6.76866,-1.97666,-2.55334,0.860488,-8.39297,-50.0002,-2.69731,1.70694,-1.70685,5.0315,3.66395,-45.8698,0.453075
9,-3.2794,0.356886,3.43191,-3.66044,-23.6972,-6.76866,-1.97666,-2.55334,0.860488,-8.39297,-50.0002,-2.69731,1.70694,-1.70685,5.0315,3.66395,-45.8698,0.453075
10,-3.29949,0.141687,3.56602,-4.04515,-23.6103,-7.12915,-2.0466,-2.30509,0.664817,-8.05418,-49.9941,-2.46219,1.59386,-1.83317,5.51014,3.61081,-45.8466,0.415476
11,-3.29949,0.141687,3.56602,-4.04515,-23.6103,-7.12915,-2.0466,-2.30509,0.664817,-8.05418,-49.9941,-2.46219,1.59386,-1.83317,5.51014,3.61081,-45.8466,0.415476
12,-3.43108,0.131713,3.6266,-3.97285,-23.6694,-6.96484,-2.08422,-2.36123,0.569124,-8.29284,-49.9122,-2.92232,1.9496,-1.80577,5.59568,3.54343,-45.8858,0.115235
13,-3.43108,0.131713,3.6266,-3.97285,-23.6694,-6.96484,-2.08422,-2.36123,0.569124,-8.29284,-49.9122,-2.92232,1.9496,-1.80577,5.59568,3.54343,-45.8858,0.115235
14,-3.09261,0.211295,3.76807,-4.03405,-23.6487,-7.46957,-2.32379,-2.51032,0.328792,-8.3042,-50.0703,-1.66876,1.71865,-1.73553,5.07041,3.62687,-45.8901,0.438839
15,-3.09261,0.211295,3.76807,-4.03405,-23.6487,-7.46957,-2.32379,-2.51032,0.328792,-8.3042,-50.0703,-1.66876,1.71865,-1.73553,5.07041,3.62687,-45.8901,0.438839
16,-3.79056,0.219578,2.99793,-3.70429,-24.0126,-5.10636,-2.02462,-2.40706,0.617488,-8.22351,-49.9371,-2.62609,1.83021,-1.82138,5.67652,3.47072,-45.8699,-0.112153
17,-3.79056,0.219578,2.99793,-3.70429,-24.0126,-5.10636,-2.02462,-2.40706,0.617488,-8.22351,-49.9371,-2.62609,1.83021,-1.82138,5.67652,3.47072,-45.8699,-0.112153
18,-3.79056,0.219578,2.99793,-3.70429,-24.0126,-5.10636,-2.02462,-2.40706,0.617488,-8.22351,-49.9371,-2.62609,1.83021,-1.82138,5.67652,3.47072,-45.8699,-0.112153
19,-3.34646,0.307481,3.33356,-3.75022,-23.7085,-6.60057,-2.37307,-2.48479,0.384353,-8.21314,-49.9957,-2.0374,1.78879,-1.86334,5.98147,3.49137,-45.8342,-0.201526
20,-3.34646,0.307481,3.33356,-3.75022,-23.7085,-6.60057,-2.37307,-2.48479,0.384353,-8.21314,-49.9957,-2.0374,1.78879,-1.86334,5.98147,3.49137,-45.8342,-0.201526
21,-3.39691,0.208625,3.2388,-3.92613,-23.7623,-6.20467,-1.98176,-2.44252,0.88259,-8.30363,-49.9787,-2.80136,1.76569,-1.79415,4.96518,3.53453,-45.9028,0.319493
22,-3.39691,0.208625,3.2388,-3.92613,-23.7623,-6.20467,-1.98176,-2.44252,0.88259,-8.30363,-49.9787,-2.80136,1.76569,-1.79415,4.96518,3.53453,-45.9028,0.319493
23,-3.39691,0.208625,3.2388,-3.92613,-23.7623,-6.20467,-1.98176,-2.44252,0.88259,-8.30363,-49.9787,-2.80136,1.76569,-1.79415,4.96518,3.53453,-45.9028,0.319493
24,-3.7277,0.303636,2.91048,-3.56929,-24.0866,-4.83448,-2.27539,-2.51734,0.669507,-8.48547,-49.9242,-2.89658,1.85728,-1.77131,5.60759,3.64036,-45.8473,0.342726
25,-3.7277,0.303636,2.91048,-3.56929,-24.0866,-4.83448,-2.27539,-2.51734,0.669507,-8.48547,-49.9242,-2.89658,1.85728,-1.77131,5.60759,3.64036,-45.8473,0.342726
26,-3.62205,0.197016,3.15386,-3.87289,-23.8507,-5.76122,-2.10401,-2.49876,0.765266,-8.45709,-49.8994,-3.05728,2.11941,-1.78193,5.50579,3.59724,-45.87,0.209902
27,-3.62205,0.197016,3.15386,-3.87289,-23.8507,-5.76122,-2.10401,-2.49876,0.765266,-8.45709,-49.8994,-3.05728,2.11941,-1.78193,5.50579,3.59724,-45.87,0.209902
28,-3.62205,0.197016,3.15386,-3.87289,-23.8507,-5.76122,-2.10401,-2.49876,0.765266,-8.45709,-49.8994,-3.05728,2.11941,-1.78193,5.50579,3.59724,-45.87,0.209902
29,-3.42914,0.211815,3.25379,-3.76498,-23.874,-5.89363,-2.08754,-2.37834,0.495195,-8.41598,-49.8843,-3.08019,1.65498,-1.89027,5.64254,3.63283,-45.8776,0.337471
30,-3.9728,0.247486,3.07353,-3.67673,-23.9665,-5.35477,-2.08114,-2.53313,0.755974,-8.50064,-49.9318,-2.92199,1.96702,-1.75217,5.29698,3.61825,-45.8864,0.292575
31,-3.9728,0.247486,3.07353,-3.67673,-23.9665,-5.35477,-2.08114,-2.53313,0.755974,-8.50064,-49.9318,-2.92199,1.96702,-1.75217,5.29698,3.61825,-45.8864,0.292575
32,-3.9728,0.247486,3.07353,-3.67673,-23.9665,-5.35477,-2.08114,-2.53313,0.755974,-8.50064,-49.9318,-2.92199,1.96702,-1.75217,5.29698,3.61825,-45.8864,0.292575
33,-3.57987,0.0409531,3.68495,-4.26203,-23.7309,-7.17701,-2.36005,-2.35905,0.0229196,-7.99796,-50.1264,-1.23363,1.91113,-1.73217,5.52378,3.54424,-45.8904,-0.0377473
34,-3.57987,0.0409531,3.68495,-4.26203,-23.7309,-7.17701,-2.36005,-2.35905,0.0229196,-7.99796,-50.1264,-1.23363,1.91113,-1.73217,5.52378,3.54424,-45.8904,-0.0377473
35,-3.91084,0.113329,3.11645,-3.85077,-23.9493,-5.33647,-2.08779,-2.46585,1.18751,-8.3523,-49.8592,-3.37988,2.21145,-1.72198,4.7914,3.49394,-45.9209,0.133153
36,-3.91084,0.113329,3.11645,-3.85077,-23.9493,-5.33647,-2.08779,-2.46585,1.18751,-8.3523,-49.8592,-3.37988,2.21145,-1.72198,4.7914,3.49394,-45.9209,0.133153
37,-3.91084,0.113329,3.11645,-3.85077,-23.9493,-5.33647,-2.08779,-2.46585,1.18751,-8.3523,-49.8592,-3.37988,2.21145,-1.72198,4.7914,3.49394,-45.9209,0.133153
38,-3.44507,0.135433,3.27736,-4.00955,-23.8201,-6.16202,-2.20962,-2.37837,0.38188,-8.2862,-49.964,-2.55821,1.57557,-1.77057,5.7592,3.69779,-45.857,0.449567
39,-3.44507,0.135433,3.27736,-4.00955,-23.8201,-6.16202,-2.20962,-2.37837,0.38188,-8.2862,-49.964,-2.55821,1.57557,-1.77057,5.7592,3.69779,-45.857,0.449567
40,-3.56443,0.14193,3.20939,-4.01964,-23.8236,-6.00722,-2.43704,-2.41843,0.59224,-8.03359,-50.0336,-1.96199,2.27187,-1.72184,5.41558,3.42081,-45.8689,-0.239524
41,-3.56443,0.14193,3.20939,-4.01964,-23.8236,-6.00722,-2.43704,-2.41843,0.59224,-8.03359,-50.0336,-1.96199,2.27187,-1.72184,5.41558,3.42081,-45.8689,-0.239524
42,-3.60183,0.0687339,3.36923,-4.12683,-23.7233,-6.45679,-2.20953,-2.37931,0.551011,-8.02002,-49.9869,-2.12095,2.14215,-1.74743,5.47789,3.40925,-45.8745,-0.346239
43,-3.60183,0.0687339,3.36923,-4.12683,-23.7233,-6.45679,-2.20953,-2.37931,0.551011,-8.02002,-49.9869,-2.12095,2.14215,-1.74743,5.47789,3.40925,-45.8745,-0.346239
44,-3.77964,0.24961,3.26343,-3.63073,-23.9004,-5.87453,-2.00523,-2.4963,0.737481,-8.40521,-49.9409,-3.01881,1.86096,-1.61049,5.17799,3.66742,-45.881,0.280655
45,-3.77964,0.24961,3.26343,-3.63073,-23.9004,-5.87453,-2.00523,-2.4963,0.737481,-8.40521,-49.9409,-3.01881,1.86096,-1.61049,5.17799,3.66742,-45.881,0.280655
46,-3.77964,0.24961,3.26343,-3.63073,-23.9004,-5.87453,-2.00523,-2.4963,0.737481,-8.40521,-49.9409,-3.01881,1.86096,-1.61049,5.17799,3.66742,-45.881,0.280655
47,-3.43461,0.226775,3.40458,-3.87178,-23.7821,-6.5048,-2.44896,-2.56041,0.44704,-8.267,-50.0383,-1.91306,1.93884,-1.65606,5.47941,3.53688,-45.8798,-0.108589
48,-3.43461,0.226775,3.40458,-3.87178,-23.7821,-6.5048,-2.44896,-2.56041,0.44704,-8.267,-50.0383,-1.91306,1.93884,-1.65606,5.47941,3.53688,-45.8798,-0.108589
49,-3.72443,0.119754,3.51713,-3.94501,-23.9204,-6.21221,-2.07346,-2.52667,0.776651,-8.41304,-49.98,-2.5925,1.76038,-1.7242,5.06058,3.70914,-45.8527,0.70609
50,-3.72443,0.119754,3.51713,-3.94501,-23.9204,-6.21221,-2.07346,-2.52667,0.776651,-8.41304,-49.98,-2.5925,1.76038,-1.7242,5.06058,3.70914,-45.8527,0.70609
51,-3.73507,0.160954,3.29721,-3.93779,-23.8804,-6.05151,-2.14719,-2.61329,1.06938,-8.50396,-50.0168,-2.95002,1.69156,-1.70653,5.12593,3.8703,-45.8201,1.08407
52,-3.73507,0.160954,3.29721,-3.93779,-23.8804,-6.05151,-2.14719,-2.61329,1.06938,-8.50396,-50.0168,-2.95002,1.69156,-1.70653,5.12593,3.8703,-45.8201,1.08407
53,-3.02946,0.173477,3.66009,-4.1345,-23.6828,-7.31342,-2.44601,-2.42892,0.337255,-8.13421,-50.1196,-1.45759,1.70849,-1.78581,5.29193,3.64259,-45.8755,0.534175
54,-3.02946,0.173477,3.66009,-4.1345,-23.6828,-7.31342,-2.44601,-2.42892,0.337255,-8.13421,-50.1196,-1.45759,1.70849,-1.78581,5.29193,3.64259,-45.8755,0.534175
55,-3.02946,0.173477,3.66009,-4.1345,-23.6828,-7.31342,-2.44601,-2.42892,0.337255,-8.13421,-50.1196,-1.45759,1.70849,-1.78581,5.29193,3.64259,-45.8755,0.534175
56,-3.59536,0.328181,3.12696,-3.59627,-23.8771,-5.78254,-2.13672,-2.57065,1.33448,-8.34484,-49.9867,-3.09689,1.95545,-1.67174,4.60284,3.54529,-45.896,0.298946
57,-3.59536,0.328181,3.12696,-3.59627,-23.8771,-5.78254,-2.13672,-2.57065,1.33448,-8.34484,-49.9867,-3.09689,1.95545,-1.67174,4.60284,3.54529,-45.896,0.298946
58,-3.59536,0.328181,3.12696,-3.59627,-23.8771,-5.78254,-2.13672,-2.57065,1.33448,-8.34484,-49.9867,-3.09689,1.95545,-1.67174,4.60284,3.54529,-45.896,0.298946
59,-3.06386,0.391163,3.5873,-3.676,-23.6733,-7.10733,-2.50073,-2.56726,0.740398,-8.27482,-50.029,-1.89774,2.11547,-1.73971,4.94049,3.49644,-45.8718,0.15502
60,-3.63206,0.385296,2.69294,-3.33924,-24.1507,-4.26528,-2.0132,-2.49335,0.905216,-8.545,-49.853,-3.7205,1.81664,-1.90256,5.8519,3.71588,-45.8535,0.47299
61,-3.63206,0.385296,2.69294,-3.33924,-24.1507,-4.26528,-2.0132,-2.49335,0.905216,-8.545,-49.853,-3.7205,1.81664,-1.90256,5.8519,3.71588,-45.8535,0.47299
62,-3.63206,0.385296,2.69294,-3.33924,-24.1507,-4.26528,-2.0132,-2.49335,0.905216,-8.545,-49.853,-3.7205,1.81664,-1.90256,5.8519,3.71588,-45.8535,0.47299
63,-3.63438,0.196753,3.22468,-3.8991,-23.7589,-6.19243,-2.01714,-2.59188,0.867435,-8.5355,-49.9251,-3.13788,1.6982,-1.78346,5.71633,3.7473,-45.8288,0.522365
64,-3.63438,0.196753,3.22468,-3.8991,-23.7589,-6.19243,-2.01714,-2.59188,0.867435,-8.5355,-49.9251,-3.13788,1.6982,-1.78346,5.71633,3.7473,-45.8288,0.522365
65,-3.00795,0.22798,3.55294,-4.01138,-23.6153,-7.1833,-2.5488,-2.34572,0.107619,-7.95379,-50.0392,-1.32243,2.0073,-1.87479,5.96794,3.42997,-45.841,-0.265264
66,-3.00795,0.22798,3.55294,-4.01138,-23.6153,-7.1833,-2.5488,-2.34572,0.107619,-7.95379,-50.0392,-1.32243,2.0073,-1.87479,5.96794,3.42997,-45.841,-0.265264
67,-3.00795,0.22798,3.55294,-4.01138,-23.6153,-7.1833,-2.5488,-2.34572,0.107619,-7.95379,-50.0392,-1.32243,2.0073,-1.87479,5.96794,3.42997,-45.841,-0.265264
68,-3.31789,0.24866,2.99992,-3.7378,-23.8935,-5.42953,-2.16944,-2.67223,1.54931,-8.7036,-49.8664,-4.07994,1.75357,-1.65468,4.89901,3.72082,-45.8659,0.731339
69,-3.31789,0.24866,2.99992,-3.7378,-23.8935,-5.42953,-2.16944,-2.67223,1.54931,-8.7036,-49.8664,-4.07994,1.75357,-1.65468,4.89901,3.72082,-45.8659,0.731339
70,-3.12539,0.202141,3.21716,-3.95182,-23.8705,-6.00459,-2.36254,-2.39879,0.496653,-8.12872,-50.0577,-2.01525,1.61592,-1.72922,5.46038,3.70988,-45.8173,0.605694
71,-3.12539,0.202141,3.21716,-3.95182,-23.8705,-6.00459,-2.36254,-2.39879,0.496653,-8.12872,-50.0577,-2.01525,1.61592,-1.72922,5.46038,3.70988,-45.8173,0.605694
72,-3.12539,0.202141,3.21716,-3.95182,-23.8705,-6.00459,-2.36254,-2.39879,0.496653,-8.12872,-50.0577,-2.01525,1.61592,-1.72922,5.46038,3.70988,-45.8173,0.605694
73,-3.61317,0.342347,2.72174,-3.48129,-23.9214,-4.83789,-1.9786,-2.71476,1.80038,-8.75486,-49.7838,-4.60513,2.01539,-1.58353,4.77907,3.69007,-45.8555,0.517895
74,-3.37312,0.248535,2.9325,-3.81342,-23.8801,-5.43306,-2.45886,-2.51836,0.852549,-8.39998,-49.9463,-2.9903,1.8431,-1.75388,5.67574,3.72819,-45.8036,0.545201
75,-3.37312,0.248535,2.9325,-3.81342,-23.8801,-5.43306,-2.45886,-2.51836,0.852549,-8.39998,-49.9463,-2.9903,1.8431,-1.75388,5.67574,3.72819,-45.8036,0.545201
76,-3.37312,0.248535,2.9325,-3.81342,-23.8801,-5.43306,-2.45886,-2.51836,0.852549,-8.39998,-49.9463,-2.9903,1.8431,-1.75388,5.67574,3.72819,-45.8036,0.545201
77,-3.23865,0.290955,3.42609,-3.76025,-23.7136,-6.71251,-2.73929,-2.46222,0.61582,-8.15075,-50.0144,-2.02274,2.17621,-1.8139,5.62069,3.43231,-45.8348,-0.180557
78,-3.23865,0.290955,3.42609,-3.76025,-23.7136,-6.71251,-2.73929,-2.46222,0.61582,-8.15075,-50.0144,-2.02274,2.17621,-1.8139,5.62069,3.43231,-45.8348,-0.180557
79,-3.67779,0.232276,2.94622,-3.76494,-23.9571,-5.19272,-2.35912,-2.55493,0.990147,-8.45734,-49.963,-3.03756,2.05762,-1.77266,5.17266,3.61507,-45.8715,0.344029
80,-3.67779,0.232276,2.94622,-3.76494,-23.9571,-5.19272,-2.35912,-2.55493,0.990147,-8.45734,-49.963,-3.03756,2.05762,-1.77266,5.17266,3.61507,-45.8715,0.344029
81,-3.32907,0.294032,3.16129,-3.74732,-23.8294,-5.94297,-2.03679,-2.41488,0.467165,-8.30317,-49.9765,-2.46789,1.69508,-1.88051,5.61841,3.5476,-45.8754,0.163946
82,-3.32907,0.294032,3.16129,-3.74732,-23.8294,-5.94297,-2.03679,-2.41488,0.467165,-8.30317,-49.9765,-2.46789,1.69508,-1.88051,5.61841,3.5476,-45.8754,0.163946
83,-3.32907,0.294032,3.16129,-3.74732,-23.8294,-5.94297,-2.03679,-2.41488,0.467165,-8.30317,-49.9765,-2.46789,1.69508,-1.88051,5.61841,3.5476,-45.8754,0.163946
84,-3.62884,0.338545,2.94591,-3.55404,-23.8956,-5.34061,-2.36273,-2.67254,1.32531,-8.48824,-49.9086,-3.19593,2.15079,-1.65206,4.89767,3.49558,-45.8463,-0.0265948
85,-3.62884,0.338545,2.94591,-3.55404,-23.8956,-5.34061,-2.36273,-2.67254,1.32531,-8.48824,-49.9086,-3.19593,2.15079,-1.65206,4.89767,3.49558,-45.8463,-0.0265948
86,-3.59534,0.227059,2.6664,-3.74233,-23.9559,-4.69074,-2.22868,-2.48203,1.08487,-8.3392,-49.8699,-3.30335,1.74022,-1.81033,5.493,3.46303,-45.8321,-0.0262511
87,-3.59534,0.227059,2.6664,-3.74233,-23.9559,-4.69074,-2.22868,-2.48203,1.08487,-8.3392,-49.8699,-3.30335,1.74022,-1.81033,5.493,3.46303,-45.8321,-0.0262511
88,-3.34738,0.27446,3.30626,-3.76358,-23.7624,-6.32052,-2.12775,-2.60211,1.19391,-8.56984,-49.9615,-3.30185,1.59052,-1.73846,5.06375,3.80005,-45.8268,0.959292
89,-3.34738,0.27446,3.30626,-3.76358,-23.7624,-6.32052,-2.12775,-2.60211,1.19391,-8.56984,-49.9615,-3.30185,1.59052,-1.73846,5.06375,3.80005,-45.8268,0.959292
90,-2.94201,0.248013,3.71019,-4.05329,-23.6301,-7.52201,-2.48586,-2.46483,0.231522,-8.13471,-50.1272,-1.26781,2.0747,-1.77026,5.22039,3.53903,-45.8991,0.160485
91,-2.94201,0.248013,3.71019,-4.05329,-23.6301,-7.52201,-2.48586,-2.46483,0.231522,-8.13471,-50.1272,-1.26781,2.0747,-1.77026,5.22039,3.53903,-45.8991,0.160485
92,-3.24455,0.267213,3.34642,-3.85024,-23.7459,-6.52052,-2.68641,-2.3569,-0.0990706,-7.95147,-50.0467,-1.05307,2.01297,-1.86853,5.95119,3.35314,-45.8468,-0.561786
93,-3.24455,0.267213,3.34642,-3.85024,-23.7459,-6.52052,-2.68641,-2.3569,-0.0990706,-7.95147,-50.0467,-1.05307,2.01297,-1.86853,5.95119,3.35314,-45.8468,-0.561786
94,-3.54748,0.134358,3.53038,-3.94048,-23.8561,-6.42543,-2.15146,-2.45519,0.691584,-8.34308,-49.9692,-2.60168,1.75553,-1.72834,5.02016,3.70851,-45.8775,0.684226
95,-3.54748,0.134358,3.53038,-3.94048,-23.8561,-6.42543,-2.15146,-2.45519,0.691584,-8.34308,-49.9692,-2.60168,1.75553,-1.72834,5.02016,3.70851,-45.8775,0.684226
96,-3.54748,0.134358,3.53038,-3.94048,-23.8561,-6.42543,-2.15146,-2.45519,0.691584,-8.34308,-49.9692,-2.60168,1.75553,-1.72834,5.02016,3.70851,-45.8775,0.684226
97,-3.54748,0.134358,3.53038,-3.94048,-23.8561,-6.42543,-2.15146,-2.45519,0.691584,-8.34308,-49.9692,-2.60168,1.75553,-1.72834,5.02016,3.70851,-45.8775,0.684226
98,-3.3672,0.236688,2.80687,-3.85407,-23.8677,-5.25233,-2.60532,-2.41529,0.635463,-8.04567,-49.9603,-2.30797,2.21488,-1.77978,5.75488,3.37736,-45.8392,-0.482842
99,-3.41046,0.200381,3.67125,-3.96155,-23.7439,-7.09668,-2.43971,-2.5432,0.557718,-8.2954,-50.0607,-1.89342,1.95167,-1.7131,5.08956,3.63308,-45.8781,0.381567
100,-3.41046,0.200381,3.67125,-3.96155,-23.7439,-7.09668,-2.43971,-2.5432,0.557718,-8.2954,-50.0607,-1.89342,1.95167,-1.7131,5.08956,3.63308,-45.8781,0.381567
101,-3.41046,0.200381,3.67125,-3.96155,-23.7439,-7.09668,-2.43971,-2.5432,0.557718,-8.2954,-50.0607,-1.89342,1.95167,-1.7131,5.08956,3.63308,-45.8781,0.381567
102,-3.57761,0.0913819,3.05185,-4.01992,-23.9338,-5.3715,-1.90709,-2.41299,0.965285,-8.35208,-49.9509,-3.27143,1.71686,-1.69393,4.96847,3.61395,-45.9267,0.497815
103,-3.57761,0.0913819,3.05185,-4.01992,-23.9338,-5.3715,-1.90709,-2.41299,0.965285,-8.35208,-49.9509,-3.27143,1.71686,-1.69393,4.96847,3.61395,-45.9267,0.497815
104,-3.50897,0.0363177,3.5651,-4.29047,-23.6198,-7.20685,-2.24542,-2.25533,0.156885,-7.99877,-50.0449,-1.9489,1.75947,-1.89615,6.16232,3.6732,-45.8228,0.344653
105,-3.50897,0.0363177,3.5651,-4.29047,-23.6198,-7.20685,-2.24542,-2.25533,0.156885,-7.99877,-50.0449,-1.9489,1.75947,-1.89615,6.16232,3.6732,-45.8228,0.344653
106,-3.50897,0.0363177,3.5651,-4.29047,-23.6198,-7.20685,-2.24542,-2.25533,0.156885,-7.99877,-50.0449,-1.9489,1.75947,-1.89615,6.16232,3.6732,-45.8228,0.344653
107,-3.50897,0.0363177,3.5651,-4.29047,-23.6198,-7.20685,-2.24542,-2.25533,0.156885,-7.99877,-50.0449,-1.9489,1.75947,-1.89615,6.16232,3.6732,-45.8228,0.344653
108,-3.93787,0.2818,3.23118,-3.60116,-23.9902,-5.61889,-2.19796,-2.50029,0.537274,-8.34686,-49.987,-2.30979,1.94671,-1.79917,5.2548,3.48098,-45.9046,-0.0359931
109,-3.47732,0.253244,2.81394,-3.71102,-23.8888,-5.14436,-2.05951,-2.39897,1.04388,-8.24394,-49.8659,-3.35633,1.72457,-1.8724,5.75964,3.4825,-45.8278,0.0350452
110,-3.47732,0.253244,2.81394,-3.71102,-23.8888,-5.14436,-2.05951,-2.39897,1.04388,-8.24394,-49.8659,-3.35633,1.72457,-1.8724,5.75964,3.4825,-45.8278,0.0350452
111,-3.30374,0.115012,3.49366,-4.15628,-23.6346,-6.95734,-1.98687,-2.5019,0.884635,-8.37119,-49.9904,-2.84174,1.52023,-1.71036,5.24761,3.79025,-45.8212,0.873852
112,-3.30374,0.115012,3.49366,-4.15628,-23.6346,-6.95734,-1.98687,-2.5019,0.884635,-8.37119,-49.9904,-2.84174,1.52023,-1.71036,5.24761,3.79025,-45.8212,0.873852
113,-3.30374,0.115012,3.49366,-4.15628,-23.6346,-6.95734,-1.98687,-2.5019,0.884635,-8.37119,-49.9904,-2.84174,1.52023,-1.71036,5.24761,3.79025,-45.8212,0.873852
114,-3.66916,0.231047,2.85109,-3.65278,-24.0056,-4.82767,-1.69381,-2.43318,0.933729,-8.49495,-49.8258,-3.83501,1.53481,-1.8289,5.76897,3.72268,-45.8326,0.527099
115,-3.66916,0.231047,2.85109,-3.65278,-24.0056,-4.82767,-1.69381,-2.43318,0.933729,-8.49495,-49.8258,-3.83501,1.53481,-1.8289,5.76897,3.72268,-45.8326,0.527099
116,-3.30568,0.27436,3.40972,-3.8119,-23.7049,-6.7097,-2.26229,-2.67325,1.3176,-8.4606,-49.9966,-2.95629,1.79381,-1.63483,4.68036,3.63016,-45.868,0.550633
117,-3.30568,0.27436,3.40972,-3.8119,-23.7049,-6.7097,-2.26229,-2.67325,1.3176,-8.4606,-49.9966,-2.95629,1.79381,-1.63483,4.68036,3.63016,-45.868,0.550633
118,-3.30568,0.27436,3.40972,-3.8119,-23.7049,-6.7097,-2.26229,-2.67325,1.3176,-8.4606,-49.9966,-2.95629,1.79381,-1.63483,4.68036,3.63016,-45.868,0.550633
119,-3.803,0.150065,3.53857,-3.87454,-23.7972,-6.53539,-1.75666,-2.45137,0.60213,-8.34901,-49.9373,-2.74486,1.63261,-1.76354,5.61057,3.66496,-45.8582,0.383968
120,-3.803,0.150065,3.53857,-3.87454,-23.7972,-6.53539,-1.75666,-2.45137,0.60213,-8.34901,-49.9373,-2.74486,2.04457,-1.803,5.31028,3.37892,-45.8999,-0.362621
121,-4.0617,0.0637262,3.32914,-3.92285,-23.9455,-5.73071,-2.06561,-2.41544,0.56563,-8.25773,-49.8991,-2.58568,2.04457,-1.803,5.31028,3.37892,-45.8999,-0.362621
122,-4.0617,0.0637262,3.32914,-3.92285,-23.9455,-5.73071,-2.06561,-2.41544,0.56563,-8.25773,-49.8991,-2.58568,2.04457,-1.803,5.31028,3.37892,-45.8999,-0.362621
123,-3.5393,0.359256,3.39747,-3.54555,-23.9089,-6.18655,-2.08321,-2.55353,0.369552,-8.56903,-49.9588,-2.42201,1.38929,-1.84184,5.72976,3.72047,-45.8243,0.612959
124,-3.5393,0.359256,3.39747,-3.54555,-23.9089,-6.18655,-2.08321,-2.55353,0.369552,-8.56903,-49.9588,-2.42201,1.38929,-1.84184,5.72976,3.72047,-45.8243,0.612959
125,-3.59031,0.307882,2.934,-3.58088,-23.9682,-5.17801,-2.36539,-2.40822,0.198182,-8.21152,-49.9202,-2.18725,1.69121,-1.84883,6.29539,3.45,-45.8108,-0.368202
126,-3.59031,0.307882,2.934,-3.58088,-23.9682,-5.17801,-2.36539,-2.40822,0.198182,-8.21152,-49.9202,-2.18725,1.69121,-1.84883,6.29539,3.45,-45.8108,-0.368202
127,-3.49926,0.223859,3.13474,-3.85132,-23.8007,-5.90685,-2.32641,-2.55013,1.16354,-8.4081,-49.9536,-3.00795,2.01352,-1.79398,5.1286,3.47231,-45.8567,0.193079
128,-3.49926,0.223859,3.13474,-3.85132,-23.8007,-5.90685,-2.32641,-2.55013,1.16354,-8.4081,-49.9536,-3.00795,2.01352,-1.79398,5.1286,3.47231,-45.8567,0.193079
129,-3.49926,0.223859,3.13474,-3.85132,-23.8007,-5.90685,-2.32641,-2.55013,1.16354,-8.4081,-49.9536,-3.00795,2.01352,-1.79398,5.1286,3.47231,-45.8567,0.193079
130,-3.47154,0.199104,3.48352,-3.94663,-23.7411,-6.77515,-2.32815,-2.40942,0.412515,-8.06156,-50.0291,-1.71904,1.81585,-1.913,6.04452,3.58853,-45.7654,0.214724
131,-3.47154,0.199104,3.48352,-3.94663,-23.7411,-6.77515,-2.32815,-2.40942,0.412515,-8.06156,-50.0291,-1.71904,1.81585,-1.913,6.04452,3.58853,-45.7654,0.214724
132,-3.09687,0.261254,3.37279,-3.93068,-23.5779,-6.9236,-2.22696,-2.44287,0.396292,-8.29521,-49.9955,-2.50788,2.06844,-1.74157,5.55081,3.58903,-45.8979,-0.0166294
133,-3.09687,0.261254,3.37279,-3.93068,-23.5779,-6.9236,-2.22696,-2.44287,0.396292,-8.29521,-49.9955,-2.50788,2.06844,-1.74157,5.55081,3.58903,-45.8979,-0.0166294
134,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
